# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.13774100 0.27548210 0.41322310 0.65179760 
0.000000 -4.078953
0.001377 -4.078955
0.002755 -4.078962
0.004132 -4.078973
0.005510 -4.078989
0.006887 -4.079009
0.008264 -4.079034
0.009642 -4.079063
0.011019 -4.079097
0.012397 -4.079135
0.013774 -4.079177
0.015152 -4.079223
0.016529 -4.079274
0.017906 -4.079329
0.019284 -4.079388
0.020661 -4.079451
0.022039 -4.079519
0.023416 -4.079590
0.024793 -4.079665
0.026171 -4.079744
0.027548 -4.079826
0.028926 -4.079912
0.030303 -4.080002
0.031680 -4.080096
0.033058 -4.080192
0.034435 -4.080292
0.035813 -4.080395
0.037190 -4.080501
0.038567 -4.080611
0.039945 -4.080723
0.041322 -4.080837
0.042700 -4.080955
0.044077 -4.081075
0.045455 -4.081197
0.046832 -4.081322
0.048209 -4.081449
0.049587 -4.081578
0.050964 -4.081708
0.052342 -4.081841
0.053719 -4.081975
0.055096 -4.082111
0.056474 -4.082248
0.057851 -4.082387
0.059229 -4.082526
0.060606 -4.082667
0.061983 -4.082808
0.063361 -4.082950
0.064738 -4.083093
0.066116 -4.083236
0.067493 -4.083379
0.068871 -4.083523
0.070248 -4.083666
0.071625 -4.083809
0.073003 -4.083952
0.074380 -4.084095
0.075758 -4.084237
0.077135 -4.084378
0.078512 -4.084519
0.079890 -4.084658
0.081267 -4.084796
0.082645 -4.084934
0.084022 -4.085069
0.085399 -4.085203
0.086777 -4.085336
0.088154 -4.085467
0.089532 -4.085595
0.090909 -4.085722
0.092286 -4.085847
0.093664 -4.085969
0.095041 -4.086089
0.096419 -4.086206
0.097796 -4.086321
0.099174 -4.086433
0.100551 -4.086542
0.101928 -4.086648
0.103306 -4.086750
0.104683 -4.086850
0.106061 -4.086947
0.107438 -4.087040
0.108815 -4.087129
0.110193 -4.087215
0.111570 -4.087298
0.112948 -4.087377
0.114325 -4.087451
0.115702 -4.087523
0.117080 -4.087590
0.118457 -4.087653
0.119835 -4.087712
0.121212 -4.087766
0.122590 -4.087817
0.123967 -4.087864
0.125344 -4.087906
0.126722 -4.087943
0.128099 -4.087977
0.129477 -4.088006
0.130854 -4.088031
0.132231 -4.088051
0.133609 -4.088067
0.134986 -4.088078
0.136364 -4.088085
0.137741 -4.088087

0.137741 -4.088087
0.139119 -4.088020
0.140496 -4.087819
0.141873 -4.087485
0.143251 -4.087018
0.144628 -4.086418
0.146006 -4.085686
0.147383 -4.084822
0.148760 -4.083828
0.150138 -4.082705
0.151515 -4.081453
0.152893 -4.080075
0.154270 -4.078571
0.155647 -4.076944
0.157025 -4.075196
0.158402 -4.073327
0.159780 -4.071342
0.161157 -4.069241
0.162534 -4.067028
0.163912 -4.064705
0.165289 -4.062274
0.166667 -4.059738
0.168044 -4.057101
0.169422 -4.054364
0.170799 -4.051531
0.172176 -4.048604
0.173554 -4.045587
0.174931 -4.042483
0.176309 -4.039294
0.177686 -4.036024
0.179063 -4.032675
0.180441 -4.029250
0.181818 -4.025753
0.183196 -4.022186
0.184573 -4.018553
0.185950 -4.014855
0.187328 -4.011096
0.188705 -4.007278
0.190083 -4.003403
0.191460 -3.999475
0.192837 -3.995496
0.194215 -3.991468
0.195592 -3.987393
0.196970 -3.983274
0.198347 -3.979112
0.199724 -3.974910
0.201102 -3.970670
0.202479 -3.966392
0.203857 -3.962080
0.205234 -3.957734
0.206612 -3.953357
0.207989 -3.948950
0.209366 -3.944515
0.210744 -3.940053
0.212121 -3.935565
0.213499 -3.931055
0.214876 -3.926523
0.216253 -3.921971
0.217631 -3.917401
0.219008 -3.912816
0.220386 -3.908217
0.221763 -3.903608
0.223140 -3.898992
0.224518 -3.894371
0.225895 -3.889749
0.227273 -3.885131
0.228650 -3.880521
0.230027 -3.875924
0.231405 -3.871347
0.232782 -3.866795
0.234160 -3.869243
0.235537 -3.872371
0.236915 -3.874904
0.238292 -3.876857
0.239669 -3.878248
0.241047 -3.879094
0.242424 -3.879417
0.243802 -3.879239
0.245179 -3.878582
0.246557 -3.877472
0.247934 -3.875937
0.249311 -3.874003
0.250689 -3.871701
0.252066 -3.869062
0.253443 -3.866120
0.254821 -3.862907
0.256198 -3.859459
0.257576 -3.855813
0.258953 -3.852005
0.260331 -3.848073
0.261708 -3.844057
0.263085 -3.839995
0.264463 -3.835926
0.265840 -3.831889
0.267218 -3.827922
0.268595 -3.824063
0.269973 -3.820348
0.271350 -3.816811
0.272727 -3.813486
0.274105 -3.810402
0.275482 -3.807589

0.275482 -3.807589
0.276859 -3.807617
0.278237 -3.807703
0.279614 -3.807846
0.280992 -3.808045
0.282369 -3.808302
0.283747 -3.808614
0.285124 -3.808983
0.286501 -3.809408
0.287879 -3.809888
0.289256 -3.810422
0.290634 -3.811011
0.292011 -3.811654
0.293388 -3.812349
0.294766 -3.813097
0.296143 -3.813897
0.297521 -3.814747
0.298898 -3.815646
0.300275 -3.816595
